Timestamp,PM92-23 Solar PV1  15 Min Meter Extended Trend Log,PM92-52 Solar PV2   15 Min Meter Extended Trend Log,PV_1(kWH),PV_2(kWH),,,,,
1/2/2020 10:00,0.88,1.36,3.52,5.44,,,,,
1/2/2020 9:45,0.73,1.14,2.92,4.56,,,,,
1/2/2020 9:30,0.83,1.34,3.32,5.36,,,,,
1/2/2020 9:15,1.22,2,4.88,8,,,,,
1/2/2020 9:00,2.52,3.97,10.08,15.88,,,,,
1/2/2020 8:45,2.68,4.14,10.72,16.56,,,,,
1/2/2020 8:45,2.04,4.14,8.16,16.56,,,,,
1/2/2020 8:30,2.04,3.22,8.16,12.88,,,,,
1/2/2020 8:15,1.31,2,5.24,8,,,,,
1/2/2020 8:00,1.02,1.55,4.08,6.2,,,,,
1/2/2020 7:45,1.09,1.73,4.36,6.92,,,,,
1/2/2020 7:30,0.7,1.09,2.8,4.36,,,,,
1/2/2020 7:15,0.47,0.78,1.88,3.12,,,,,
1/2/2020 7:00,0.27,0.45,1.08,1.8,,,,,
1/2/2020 6:45,0.13,0.23,0.52,0.92,,,,,
1/2/2020 6:30,0.02,0.06,0.08,0.24,,,,,
1/2/2020 6:15,0,0,0,0,,,,,
1/2/2020 6:00,0,0,0,0,,,,,
1/2/2020 5:45,0,0,0,0,,,,,
1/2/2020 5:30,0,0,0,0,,,,,
1/2/2020 5:15,0,0,0,0,,,,,
1/2/2020 5:00,0,0,0,0,,,,,
1/2/2020 4:45,0,0,0,0,,,,,
1/2/2020 4:30,0,0,0,0,,,,,
1/2/2020 4:15,0,0,0,0,,,,,
1/2/2020 4:00,0,0,0,0,,,,,
1/2/2020 3:45,0,0,0,0,,,,,
1/2/2020 3:30,0,0,0,0,,,,,
1/2/2020 3:15,0,0,0,0,,,,,
1/2/2020 3:00,0,0,0,0,,,,,
1/2/2020 2:45,0,0,0,0,,,,,
1/2/2020 2:30,0,0,0,0,,,,,
1/2/2020 2:15,0,0,0,0,,,,,
1/2/2020 2:00,0,0,0,0,,,,,
1/2/2020 1:45,0,0,0,0,,,,,
1/2/2020 1:30,0,0,0,0,,,,,
1/2/2020 1:15,0,0,0,0,,,,,
1/2/2020 1:00,0,0,0,0,,,,,
1/2/2020 0:45,0,0,0,0,,,,,
1/2/2020 0:30,0,0,0,0,,,,,
1/2/2020 0:15,0,0,0,0,,,,,
1/2/2020 0:00,0,0,0,0,,,,,
